source,name,phone,address,category,city,country,company_number,incorporated_on,status,keyword,reason,date_found,contacted
overpass,King of the Sea,+1-718-783-8000,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Spice & Grill,+1-718-875-2525,"441 Myrtle Avenue, New York, 11205",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Front Street Pizza,+1-718-875-3700,"80 Front Street, Brooklyn, 11201",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,L.A. Burrito,+1-718-381-4740,"67 Wilson Avenue, New York, 11237",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Little Purity,+1-718-369-1722,"390 7th Avenue, New York, 11215",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Purity Diner,+1-718-840-0881,"289 7th Avenue, New York, 11215",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bosna Express,+1-718-497-7577,"791 Fairview Avenue, Ridgewood, 11385",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lillian,+1 718 520 8749,"96-01 69th Avenue, New York, 11375",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,JC Garden,+1-718-275-3007,"97-18 63rd Road, Rego Park, 11374",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,El Toum,+1-718-440-9970,"35-62 76th Street, New York, 11372",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Sister Pizza,+1-347-642-3005,"77-09 37th Avenue, Jackson Heights, 11372",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Barriles Restaurante Colombiano,+1-347-642-9811,"83-14 37th Avenue, Jackson Heights, 11372",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Jerk Hut,+1-718-712-5910,"231-07 Merrick Boulevard, New York, 11413",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Leaning Tower,+1-585-335-2740,"124 Main Street, Dansville, 14437",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bertha's Diner,+1-716-836-3100,"1430 Hertel Avenue, Buffalo, 14216",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Koo Thai,+1-646-666-0448,"917 Columbus Avenue, New York, 10025",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Veeray Da Dhaba,+1-212-777-1420,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Latin American Restaurant,+1-212-689-2570,"West 26th Street, New York, 10001",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,SLDR,+1-718-626-5292,"32-21 Broadway, Astoria, 11106",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Charleston House,+1-585-355-4195,"120 East Avenue, Rochester, 14604",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Enthaice,+1-718-932-1111,"31st Avenue, Astoria, 11106",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,China Star Restaurant,+17168338339,"1565 Hertel Avenue, Buffalo, 14216",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,River Deli,+1-718-254-9200,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Jugnoo's Pakistani Restaurant,+1-585-340-6554,"3333 W Henrietta Road, Rochester, 14623",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Marani,+1 718 569-0600,"97-26 63rd Road, Rego Park, 11374",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Joy Indian Restaurant,+1-718-230-1165,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Island Seas Cafe,+1-718-576-6700,"743 Franklin Avenue, New York, 11216",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lahori Kabab,+1-646-620-3183,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Soulvlaki GR,+1-212-974-7482,"162 West 56th Street, New York, 10019",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Rubby Pizzeria Restaurant,+1-212-757-3707,"862 10th Avenue, New York, 10019",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Koto Sushi,+1-718-230-3881,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Sam's Place,+1-212-599-6360,"132 East 39th Street, New York, 10016",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Sachi,+1-212-297-1883,"713 2nd Avenue, New York, 10016",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Shinbashi 72,+1-212-510-7799,"218 West 72nd Street, New York, 10023",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,New Cottage Restaurant,+1-212-595-7450,"2199 Broadway, New York, 10024",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Maison Pickle,+1-212-496-9100,"2315 Broadway, New York, 10024",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,La Nueva Victoria Restaurant,+1-212-865-1810,"2536 Broadway, New York, 10025",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Cajun Halal Platters,+1-646-707-3147,"2707 Broadway, New York, 10025",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Traviata Pizza II,+1-646-449-0366,"2753 Broadway, New York, 10025",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Benny’s Chao King,+1-212-364-3790;+1-212-364-3793,"906 Columbus Avenue, New York, 10025",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,East Harlem Bottling Co,+1 646-922-7705,"1711 Lexington Avenue, New York, 10029",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lalibela,+1-917-409-1609,"2084 Frederick Douglass Boulevard, New York, 10026",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Nikko Hibachi Asian Fusion,+19292098105,"1280 Amsterdam Avenue, New York, 10027",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bombay Grill & Curry,+1-718-389-2211,"1015 Manhattan Avenue, Brooklyn, 11222",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Mi Paso,+1-212-928-0866,"4129 Broadway, New York, 10033",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Munchies,+1 212-740-8100,"1405 Saint Nicholas Avenue, New York, 10033",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Yang Garden,+1-212-781-0055;+1-212-781-0056,"816 West 187th Street, New York, 10033",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Vegan Quick Bites by Next Stop Vegan,+1-917-261-2323,"1636 Saint Nicholas Avenue, New York, 10040",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tampopo Kitchen,+1-646-609-3899,"805 West 187th Street, New York, 10040",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Wai Kang Kitchen,+1 718 933 2797,"39 Bedford Park Boulevard, Bronx, 10468",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,El Club Valle Restaurant and Bar,+1-718-798-3755,"352 East Gun Hill Road, Bronx, 10467",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,New Kam Sheng,+1 718-549-5511,"3648 Greystone Avenue, New York, 10463",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Greek Express,+1 718 601-4976,"3733 Riverdale Avenue, Bronx, 10463",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Sutphin Pizza,+1 718 206 0040,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Shui Mei Cafe,+1-212-791-2819,"67 East Broadway, New York, 10002",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Hane,+1-212-598-9889,"346 1st Avenue, New York, 10009",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Townhouse Diner,+1-212-599-6254,"696 2nd Avenue, New York, 10016",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Wraptor,+1-347-457-6333,"358 Columbia Street, New York, 11231",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Gina's Pizzeria,+1-718-505-9390,"60-24 Queens Boulevard, New York, 11377",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Musashi,+1-718-388-5081,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Los Tacos Mcondo,+1-347-763-1548,"502 Grand Street, New York, 11206",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Taqueria Bar N2,+1-718-388-3045,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Rosarito Fish Shack,+1-718-388-8833,"168 Wythe Avenue, New York, 11249",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Hummus Market,+1-718-599-5600,New York,restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lite Bites,+1-917-793-5776,"700 Manhattan Avenue, New York, 11222",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Georgia Diner,+1-718-426-2229,"80-26 Queens Boulevard, Elmhurst, 11373",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Los Tacos del Viejon,+1 347-848-0058,"62-08 Roosevelt Avenue, New York, 11377",restaurant,New York,US,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
